Powermeter serial number; P0013475
Sensor serial number; 200922128
Sensor Type; Photodiode
Wavelength(nm); 640

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
4/8/2021;14:20:10.534; 1.4125E-07
4/8/2021;14:20:10.537; 1.4049E-07
4/8/2021;14:20:10.539; 1.4098E-07
4/8/2021;14:20:10.542; 1.4081E-07
4/8/2021;14:20:10.546; 1.4094E-07
4/8/2021;14:20:10.548; 1.4093E-07
4/8/2021;14:20:10.551; 1.4108E-07
4/8/2021;14:20:10.554; 1.4079E-07
4/8/2021;14:20:10.556; 1.4029E-07
4/8/2021;14:20:10.559; 1.41E-07
4/8/2021;14:20:10.562; 1.4036E-07
4/8/2021;14:20:10.564; 1.4054E-07
4/8/2021;14:20:10.567; 1.3983E-07
4/8/2021;14:20:10.570; 1.4018E-07
4/8/2021;14:20:10.572; 1.3989E-07
4/8/2021;14:20:10.575; 1.4022E-07
4/8/2021;14:20:10.578; 1.3939E-07
4/8/2021;14:20:10.580; 1.4018E-07
4/8/2021;14:20:10.583; 1.3994E-07
4/8/2021;14:20:10.586; 1.3969E-07
4/8/2021;14:20:10.590; 1.3998E-07
4/8/2021;14:20:10.595; 1.4052E-07
4/8/2021;14:20:10.598; 1.4064E-07
4/8/2021;14:20:10.608; 1.4073E-07
4/8/2021;14:20:10.613; 1.4068E-07
4/8/2021;14:20:10.616; 1.4043E-07
4/8/2021;14:20:10.618; 1.412E-07
4/8/2021;14:20:10.621; 1.4045E-07
4/8/2021;14:20:10.624; 1.4075E-07
4/8/2021;14:20:10.626; 1.4039E-07
4/8/2021;14:20:10.629; 1.4015E-07
4/8/2021;14:20:10.632; 1.4018E-07
4/8/2021;14:20:10.634; 1.4028E-07
4/8/2021;14:20:10.637; 1.4011E-07
4/8/2021;14:20:10.640; 1.4026E-07
4/8/2021;14:20:10.642; 1.3996E-07
4/8/2021;14:20:10.647; 1.3962E-07
4/8/2021;14:20:10.649; 1.3989E-07
4/8/2021;14:20:10.652; 1.3988E-07
4/8/2021;14:20:10.655; 1.3992E-07
4/8/2021;14:20:10.657; 1.405E-07
4/8/2021;14:20:10.660; 1.3974E-07
4/8/2021;14:20:10.663; 1.4016E-07
4/8/2021;14:20:10.665; 1.3977E-07
4/8/2021;14:20:10.668; 1.3968E-07
4/8/2021;14:20:10.671; 1.4007E-07
4/8/2021;14:20:10.673; 1.4008E-07
4/8/2021;14:20:10.676; 1.4026E-07
4/8/2021;14:20:10.679; 1.3994E-07
4/8/2021;14:20:10.681; 1.4041E-07
4/8/2021;14:20:10.684; 1.4022E-07
4/8/2021;14:20:10.687; 1.4091E-07
4/8/2021;14:20:10.689; 1.4034E-07
4/8/2021;14:20:10.692; 1.4065E-07
4/8/2021;14:20:10.698; 1.409E-07
4/8/2021;14:20:10.701; 1.4084E-07
4/8/2021;14:20:10.703; 1.4071E-07
4/8/2021;14:20:10.706; 1.4054E-07
4/8/2021;14:20:10.709; 1.4073E-07
4/8/2021;14:20:10.711; 1.4047E-07
4/8/2021;14:20:10.714; 1.3984E-07
4/8/2021;14:20:10.717; 1.3959E-07
4/8/2021;14:20:10.719; 1.3937E-07
4/8/2021;14:20:10.722; 1.392E-07
4/8/2021;14:20:10.725; 1.3909E-07
4/8/2021;14:20:10.727; 1.3894E-07
4/8/2021;14:20:10.730; 1.3936E-07
4/8/2021;14:20:10.733; 1.3948E-07
4/8/2021;14:20:10.735; 1.398E-07
4/8/2021;14:20:10.738; 1.3972E-07
4/8/2021;14:20:10.746; 1.4036E-07
4/8/2021;14:20:10.751; 1.4024E-07
4/8/2021;14:20:10.754; 1.4087E-07
4/8/2021;14:20:10.757; 1.4073E-07
4/8/2021;14:20:10.760; 1.4091E-07
4/8/2021;14:20:10.762; 1.4088E-07
4/8/2021;14:20:10.765; 1.4094E-07
4/8/2021;14:20:10.768; 1.4081E-07
4/8/2021;14:20:10.770; 1.4058E-07
4/8/2021;14:20:10.773; 1.4066E-07
4/8/2021;14:20:10.776; 1.405E-07
4/8/2021;14:20:10.779; 1.4109E-07
4/8/2021;14:20:10.781; 1.4057E-07
4/8/2021;14:20:10.784; 1.4108E-07
4/8/2021;14:20:10.787; 1.4067E-07
4/8/2021;14:20:10.789; 1.4076E-07
4/8/2021;14:20:10.792; 1.4058E-07
4/8/2021;14:20:10.796; 1.4091E-07
4/8/2021;14:20:10.798; 1.4117E-07
4/8/2021;14:20:10.801; 1.4124E-07
4/8/2021;14:20:10.804; 1.4147E-07
4/8/2021;14:20:10.806; 1.4072E-07
4/8/2021;14:20:10.809; 1.4131E-07
4/8/2021;14:20:10.812; 1.409E-07
4/8/2021;14:20:10.814; 1.412E-07
4/8/2021;14:20:10.817; 1.4145E-07
4/8/2021;14:20:10.820; 1.4117E-07
4/8/2021;14:20:10.822; 1.415E-07
4/8/2021;14:20:10.825; 1.4092E-07
4/8/2021;14:20:10.828; 1.4119E-07
4/8/2021;14:20:10.830; 1.4072E-07
4/8/2021;14:20:10.833; 1.4129E-07
4/8/2021;14:20:10.836; 1.4098E-07
4/8/2021;14:20:10.838; 1.4086E-07
4/8/2021;14:20:10.841; 1.4076E-07
4/8/2021;14:20:10.847; 1.4015E-07
4/8/2021;14:20:10.850; 1.4026E-07
4/8/2021;14:20:10.852; 1.3952E-07
4/8/2021;14:20:10.855; 1.3964E-07
4/8/2021;14:20:10.858; 1.3966E-07
4/8/2021;14:20:10.860; 1.3988E-07
4/8/2021;14:20:10.863; 1.3969E-07
4/8/2021;14:20:10.866; 1.3967E-07
4/8/2021;14:20:10.868; 1.3976E-07
4/8/2021;14:20:10.871; 1.3954E-07
4/8/2021;14:20:10.874; 1.398E-07
4/8/2021;14:20:10.876; 1.3995E-07
4/8/2021;14:20:10.878; 1.4011E-07
4/8/2021;14:20:10.886; 1.4029E-07
4/8/2021;14:20:10.891; 1.4041E-07
4/8/2021;14:20:10.898; 1.4039E-07
4/8/2021;14:20:10.901; 1.4021E-07
4/8/2021;14:20:10.903; 1.3999E-07
4/8/2021;14:20:10.906; 1.4021E-07
4/8/2021;14:20:10.909; 1.4001E-07
4/8/2021;14:20:10.911; 1.4032E-07
4/8/2021;14:20:10.914; 1.4015E-07
4/8/2021;14:20:10.917; 1.4016E-07
4/8/2021;14:20:10.919; 1.4062E-07
4/8/2021;14:20:10.922; 1.4016E-07
4/8/2021;14:20:10.925; 1.4057E-07
4/8/2021;14:20:10.927; 1.4036E-07
4/8/2021;14:20:10.930; 1.4116E-07
4/8/2021;14:20:10.933; 1.4101E-07
4/8/2021;14:20:10.935; 1.415E-07
4/8/2021;14:20:10.938; 1.4106E-07
4/8/2021;14:20:10.941; 1.4083E-07
4/8/2021;14:20:10.945; 1.4122E-07
4/8/2021;14:20:10.947; 1.4034E-07
4/8/2021;14:20:10.950; 1.4028E-07
4/8/2021;14:20:10.953; 1.3979E-07
4/8/2021;14:20:10.955; 1.4034E-07
4/8/2021;14:20:10.958; 1.3961E-07
4/8/2021;14:20:10.961; 1.3965E-07
4/8/2021;14:20:10.963; 1.391E-07
4/8/2021;14:20:10.966; 1.3975E-07
4/8/2021;14:20:10.969; 1.4011E-07
4/8/2021;14:20:10.971; 1.3947E-07
4/8/2021;14:20:10.974; 1.404E-07
4/8/2021;14:20:10.977; 1.4045E-07
4/8/2021;14:20:10.979; 1.4085E-07
4/8/2021;14:20:10.982; 1.4036E-07
4/8/2021;14:20:10.985; 1.4059E-07
4/8/2021;14:20:10.987; 1.4033E-07
4/8/2021;14:20:10.990; 1.4041E-07
4/8/2021;14:20:10.994; 1.4048E-07
4/8/2021;14:20:10.997; 1.4034E-07
4/8/2021;14:20:10.999; 1.4102E-07
4/8/2021;14:20:11.002; 1.4043E-07
4/8/2021;14:20:11.005; 1.4076E-07
4/8/2021;14:20:11.007; 1.4041E-07
4/8/2021;14:20:11.010; 1.4074E-07
4/8/2021;14:20:11.013; 1.4082E-07
4/8/2021;14:20:11.015; 1.4084E-07
4/8/2021;14:20:11.019; 1.4097E-07
4/8/2021;14:20:11.025; 1.4019E-07
4/8/2021;14:20:11.030; 1.3979E-07
4/8/2021;14:20:11.033; 1.394E-07
4/8/2021;14:20:11.036; 1.3981E-07
4/8/2021;14:20:11.038; 1.3973E-07
4/8/2021;14:20:11.041; 1.3979E-07
4/8/2021;14:20:11.044; 1.3981E-07
4/8/2021;14:20:11.046; 1.3952E-07
4/8/2021;14:20:11.049; 1.3996E-07
4/8/2021;14:20:11.052; 1.3985E-07
4/8/2021;14:20:11.054; 1.3989E-07
4/8/2021;14:20:11.057; 1.4037E-07
4/8/2021;14:20:11.060; 1.4022E-07
4/8/2021;14:20:11.062; 1.403E-07
4/8/2021;14:20:11.065; 1.3981E-07
4/8/2021;14:20:11.068; 1.4007E-07
4/8/2021;14:20:11.070; 1.3962E-07
4/8/2021;14:20:11.073; 1.4018E-07
4/8/2021;14:20:11.076; 1.397E-07
4/8/2021;14:20:11.078; 1.4048E-07
4/8/2021;14:20:11.081; 1.4062E-07
4/8/2021;14:20:11.084; 1.4089E-07
4/8/2021;14:20:11.086; 1.4126E-07
4/8/2021;14:20:11.089; 1.4095E-07
4/8/2021;14:20:11.092; 1.4146E-07
4/8/2021;14:20:11.098; 1.4093E-07
4/8/2021;14:20:11.102; 1.4165E-07
4/8/2021;14:20:11.105; 1.4146E-07
4/8/2021;14:20:11.108; 1.4151E-07
4/8/2021;14:20:11.110; 1.4137E-07
4/8/2021;14:20:11.113; 1.4164E-07
4/8/2021;14:20:11.116; 1.4152E-07
4/8/2021;14:20:11.118; 1.4103E-07
4/8/2021;14:20:11.121; 1.4116E-07
4/8/2021;14:20:11.124; 1.4075E-07
4/8/2021;14:20:11.127; 1.4107E-07
4/8/2021;14:20:11.129; 1.4031E-07
4/8/2021;14:20:11.132; 1.4015E-07
4/8/2021;14:20:11.135; 1.402E-07
4/8/2021;14:20:11.137; 1.3955E-07
4/8/2021;14:20:11.140; 1.397E-07
4/8/2021;14:20:11.143; 1.3944E-07
4/8/2021;14:20:11.147; 1.3994E-07
4/8/2021;14:20:11.149; 1.3982E-07
4/8/2021;14:20:11.152; 1.3987E-07
4/8/2021;14:20:11.155; 1.3967E-07
4/8/2021;14:20:11.158; 1.4024E-07
4/8/2021;14:20:11.166; 1.4025E-07
4/8/2021;14:20:11.171; 1.4012E-07
4/8/2021;14:20:11.174; 1.4038E-07
4/8/2021;14:20:11.176; 1.4067E-07
4/8/2021;14:20:11.179; 1.4114E-07
4/8/2021;14:20:11.182; 1.4128E-07
4/8/2021;14:20:11.184; 1.4095E-07
4/8/2021;14:20:11.187; 1.4105E-07
4/8/2021;14:20:11.190; 1.415E-07
4/8/2021;14:20:11.192; 1.4116E-07
4/8/2021;14:20:11.197; 1.4097E-07
4/8/2021;14:20:11.200; 1.4159E-07
4/8/2021;14:20:11.202; 1.4138E-07
4/8/2021;14:20:11.205; 1.406E-07
4/8/2021;14:20:11.208; 1.4037E-07
4/8/2021;14:20:11.210; 1.3973E-07
4/8/2021;14:20:11.213; 1.4033E-07
4/8/2021;14:20:11.216; 1.4042E-07
4/8/2021;14:20:11.218; 1.4052E-07
4/8/2021;14:20:11.221; 1.4056E-07
4/8/2021;14:20:11.224; 1.4089E-07
4/8/2021;14:20:11.226; 1.4044E-07
4/8/2021;14:20:11.229; 1.4054E-07
4/8/2021;14:20:11.232; 1.4134E-07
4/8/2021;14:20:11.234; 1.4099E-07
4/8/2021;14:20:11.237; 1.4182E-07
4/8/2021;14:20:11.240; 1.4133E-07
4/8/2021;14:20:11.242; 1.4161E-07
4/8/2021;14:20:11.246; 1.4132E-07
4/8/2021;14:20:11.249; 1.4137E-07
4/8/2021;14:20:11.252; 1.4099E-07
4/8/2021;14:20:11.254; 1.4112E-07
4/8/2021;14:20:11.257; 1.4114E-07
4/8/2021;14:20:11.260; 1.4031E-07
4/8/2021;14:20:11.262; 1.4051E-07
4/8/2021;14:20:11.265; 1.3964E-07
4/8/2021;14:20:11.268; 1.4046E-07
4/8/2021;14:20:11.270; 1.3983E-07
4/8/2021;14:20:11.273; 1.3997E-07
4/8/2021;14:20:11.276; 1.4022E-07
4/8/2021;14:20:11.278; 1.4019E-07
4/8/2021;14:20:11.281; 1.4027E-07
4/8/2021;14:20:11.284; 1.4017E-07
4/8/2021;14:20:11.286; 1.4086E-07
4/8/2021;14:20:11.289; 1.407E-07
4/8/2021;14:20:11.292; 1.414E-07
4/8/2021;14:20:11.297; 1.4064E-07
4/8/2021;14:20:11.304; 1.4112E-07
4/8/2021;14:20:11.309; 1.4074E-07
4/8/2021;14:20:11.312; 1.4053E-07
4/8/2021;14:20:11.315; 1.4087E-07
4/8/2021;14:20:11.317; 1.4165E-07
4/8/2021;14:20:11.320; 1.4173E-07
4/8/2021;14:20:11.323; 1.4166E-07
4/8/2021;14:20:11.325; 1.4188E-07
4/8/2021;14:20:11.328; 1.4177E-07
4/8/2021;14:20:11.331; 1.4163E-07
4/8/2021;14:20:11.333; 1.414E-07
4/8/2021;14:20:11.336; 1.421E-07
4/8/2021;14:20:11.339; 1.4189E-07
4/8/2021;14:20:11.341; 1.4184E-07
4/8/2021;14:20:11.344; 1.4086E-07
4/8/2021;14:20:11.347; 1.4165E-07
4/8/2021;14:20:11.349; 1.4102E-07
4/8/2021;14:20:11.352; 1.4118E-07
4/8/2021;14:20:11.357; 1.4117E-07
4/8/2021;14:20:11.360; 1.4168E-07
4/8/2021;14:20:11.362; 1.4164E-07
4/8/2021;14:20:11.365; 1.4142E-07
4/8/2021;14:20:11.368; 1.4161E-07
4/8/2021;14:20:11.370; 1.4175E-07
4/8/2021;14:20:11.373; 1.421E-07
4/8/2021;14:20:11.376; 1.4142E-07
4/8/2021;14:20:11.378; 1.4229E-07
4/8/2021;14:20:11.381; 1.4181E-07
4/8/2021;14:20:11.384; 1.4205E-07
4/8/2021;14:20:11.386; 1.4162E-07
4/8/2021;14:20:11.389; 1.4233E-07
4/8/2021;14:20:11.392; 1.4199E-07
4/8/2021;14:20:11.396; 1.4258E-07
4/8/2021;14:20:11.398; 1.4267E-07
4/8/2021;14:20:11.401; 1.4275E-07
4/8/2021;14:20:11.403; 1.4328E-07
4/8/2021;14:20:11.406; 1.4278E-07
4/8/2021;14:20:11.409; 1.433E-07
4/8/2021;14:20:11.411; 1.4272E-07
4/8/2021;14:20:11.414; 1.4351E-07
4/8/2021;14:20:11.417; 1.4259E-07
4/8/2021;14:20:11.419; 1.4296E-07
4/8/2021;14:20:11.422; 1.4228E-07
4/8/2021;14:20:11.425; 1.4244E-07
4/8/2021;14:20:11.427; 1.4225E-07
4/8/2021;14:20:11.430; 1.4182E-07
4/8/2021;14:20:11.433; 1.419E-07
4/8/2021;14:20:11.436; 1.4167E-07
4/8/2021;14:20:11.446; 1.4169E-07
4/8/2021;14:20:11.450; 1.4102E-07
4/8/2021;14:20:11.456; 1.4182E-07
4/8/2021;14:20:11.459; 1.4144E-07
4/8/2021;14:20:11.461; 1.4171E-07
4/8/2021;14:20:11.464; 1.4149E-07
4/8/2021;14:20:11.467; 1.4149E-07
4/8/2021;14:20:11.469; 1.4199E-07
4/8/2021;14:20:11.472; 1.4214E-07
4/8/2021;14:20:11.475; 1.4212E-07
4/8/2021;14:20:11.477; 1.4223E-07
4/8/2021;14:20:11.480; 1.4233E-07
4/8/2021;14:20:11.483; 1.4158E-07
4/8/2021;14:20:11.485; 1.4161E-07
4/8/2021;14:20:11.488; 1.4164E-07
4/8/2021;14:20:11.491; 1.414E-07
4/8/2021;14:20:11.493; 1.4172E-07
4/8/2021;14:20:11.500; 1.4116E-07
4/8/2021;14:20:11.503; 1.4117E-07
4/8/2021;14:20:11.505; 1.4176E-07
4/8/2021;14:20:11.508; 1.4119E-07
4/8/2021;14:20:11.511; 1.4127E-07
4/8/2021;14:20:11.513; 1.4186E-07
4/8/2021;14:20:11.516; 1.419E-07
4/8/2021;14:20:11.519; 1.4189E-07
4/8/2021;14:20:11.521; 1.4176E-07
4/8/2021;14:20:11.524; 1.4166E-07
4/8/2021;14:20:11.527; 1.4172E-07
4/8/2021;14:20:11.529; 1.4157E-07
4/8/2021;14:20:11.532; 1.4137E-07
4/8/2021;14:20:11.535; 1.4186E-07
4/8/2021;14:20:11.537; 1.4214E-07
4/8/2021;14:20:11.540; 1.4171E-07
4/8/2021;14:20:11.543; 1.4175E-07
4/8/2021;14:20:11.547; 1.4174E-07
4/8/2021;14:20:11.549; 1.4267E-07
4/8/2021;14:20:11.552; 1.4232E-07
4/8/2021;14:20:11.554; 1.4279E-07
4/8/2021;14:20:11.557; 1.4242E-07
4/8/2021;14:20:11.560; 1.4221E-07
4/8/2021;14:20:11.562; 1.4221E-07
4/8/2021;14:20:11.565; 1.4213E-07
4/8/2021;14:20:11.568; 1.4234E-07
4/8/2021;14:20:11.570; 1.4198E-07
4/8/2021;14:20:11.573; 1.4225E-07
4/8/2021;14:20:11.575; 1.4131E-07
4/8/2021;14:20:11.584; 1.4177E-07
4/8/2021;14:20:11.589; 1.4131E-07
4/8/2021;14:20:11.591; 1.4178E-07
4/8/2021;14:20:11.595; 1.4185E-07
4/8/2021;14:20:11.598; 1.4207E-07
4/8/2021;14:20:11.601; 1.4175E-07
4/8/2021;14:20:11.603; 1.4172E-07
4/8/2021;14:20:11.606; 1.4246E-07
4/8/2021;14:20:11.611; 1.4193E-07
4/8/2021;14:20:11.613; 1.4237E-07
4/8/2021;14:20:11.616; 1.4207E-07
4/8/2021;14:20:11.619; 1.4275E-07
4/8/2021;14:20:11.621; 1.4261E-07
4/8/2021;14:20:11.624; 1.4296E-07
4/8/2021;14:20:11.627; 1.4264E-07
4/8/2021;14:20:11.629; 1.4293E-07
4/8/2021;14:20:11.632; 1.4315E-07
4/8/2021;14:20:11.635; 1.4295E-07
4/8/2021;14:20:11.637; 1.435E-07
4/8/2021;14:20:11.640; 1.4317E-07
4/8/2021;14:20:11.643; 1.4341E-07
4/8/2021;14:20:11.646; 1.4275E-07
4/8/2021;14:20:11.648; 1.4331E-07
4/8/2021;14:20:11.651; 1.4262E-07
4/8/2021;14:20:11.654; 1.4331E-07
4/8/2021;14:20:11.656; 1.4296E-07
4/8/2021;14:20:11.659; 1.4314E-07
4/8/2021;14:20:11.662; 1.4334E-07
4/8/2021;14:20:11.664; 1.4308E-07
4/8/2021;14:20:11.667; 1.4299E-07
4/8/2021;14:20:11.670; 1.4283E-07
4/8/2021;14:20:11.672; 1.4323E-07
4/8/2021;14:20:11.675; 1.4258E-07
4/8/2021;14:20:11.678; 1.4322E-07
4/8/2021;14:20:11.680; 1.4315E-07
4/8/2021;14:20:11.683; 1.4346E-07
4/8/2021;14:20:11.686; 1.4303E-07
4/8/2021;14:20:11.688; 1.4274E-07
4/8/2021;14:20:11.691; 1.4304E-07
4/8/2021;14:20:11.697; 1.4357E-07
4/8/2021;14:20:11.700; 1.4374E-07
4/8/2021;14:20:11.702; 1.4387E-07
4/8/2021;14:20:11.705; 1.439E-07
4/8/2021;14:20:11.708; 1.4377E-07
4/8/2021;14:20:11.710; 1.4319E-07
4/8/2021;14:20:11.713; 1.4325E-07
4/8/2021;14:20:11.718; 1.4327E-07
4/8/2021;14:20:11.725; 1.4351E-07
4/8/2021;14:20:11.730; 1.4366E-07
4/8/2021;14:20:11.735; 1.4369E-07
4/8/2021;14:20:11.738; 1.4349E-07
4/8/2021;14:20:11.741; 1.4296E-07
4/8/2021;14:20:11.743; 1.4297E-07
4/8/2021;14:20:11.747; 1.4319E-07
4/8/2021;14:20:11.750; 1.433E-07
4/8/2021;14:20:11.753; 1.4378E-07
4/8/2021;14:20:11.755; 1.436E-07
4/8/2021;14:20:11.758; 1.4352E-07
4/8/2021;14:20:11.761; 1.4285E-07
4/8/2021;14:20:11.763; 1.4276E-07
4/8/2021;14:20:11.766; 1.43E-07
4/8/2021;14:20:11.769; 1.4318E-07
4/8/2021;14:20:11.771; 1.4386E-07
4/8/2021;14:20:11.774; 1.4323E-07
4/8/2021;14:20:11.777; 1.4367E-07
4/8/2021;14:20:11.779; 1.4276E-07
4/8/2021;14:20:11.782; 1.4311E-07
4/8/2021;14:20:11.785; 1.4318E-07
4/8/2021;14:20:11.787; 1.4335E-07
4/8/2021;14:20:11.790; 1.4364E-07
4/8/2021;14:20:11.793; 1.4336E-07
4/8/2021;14:20:11.798; 1.4341E-07
4/8/2021;14:20:11.800; 1.4307E-07
4/8/2021;14:20:11.803; 1.4366E-07
4/8/2021;14:20:11.806; 1.4321E-07
4/8/2021;14:20:11.808; 1.4405E-07
4/8/2021;14:20:11.811; 1.4361E-07
4/8/2021;14:20:11.814; 1.4353E-07
4/8/2021;14:20:11.816; 1.4391E-07
4/8/2021;14:20:11.819; 1.4354E-07
4/8/2021;14:20:11.822; 1.4381E-07
4/8/2021;14:20:11.824; 1.437E-07
4/8/2021;14:20:11.827; 1.4393E-07
4/8/2021;14:20:11.830; 1.4376E-07
4/8/2021;14:20:11.833; 1.4443E-07
4/8/2021;14:20:11.835; 1.4433E-07
4/8/2021;14:20:11.838; 1.4488E-07
4/8/2021;14:20:11.840; 1.4504E-07
4/8/2021;14:20:11.843; 1.4466E-07
4/8/2021;14:20:11.847; 1.4462E-07
4/8/2021;14:20:11.849; 1.445E-07
4/8/2021;14:20:11.852; 1.4486E-07
4/8/2021;14:20:11.855; 1.4434E-07
4/8/2021;14:20:11.868; 1.4448E-07
4/8/2021;14:20:11.871; 1.4409E-07
4/8/2021;14:20:11.877; 1.4363E-07
4/8/2021;14:20:11.879; 1.4338E-07
4/8/2021;14:20:11.882; 1.4335E-07
4/8/2021;14:20:11.885; 1.4335E-07
4/8/2021;14:20:11.887; 1.4365E-07
4/8/2021;14:20:11.890; 1.4364E-07
4/8/2021;14:20:11.893; 1.434E-07
4/8/2021;14:20:11.899; 1.4377E-07
4/8/2021;14:20:11.902; 1.4321E-07
4/8/2021;14:20:11.904; 1.4322E-07
4/8/2021;14:20:11.907; 1.4373E-07
4/8/2021;14:20:11.910; 1.4374E-07
4/8/2021;14:20:11.912; 1.4423E-07
4/8/2021;14:20:11.915; 1.4411E-07
4/8/2021;14:20:11.918; 1.4395E-07
4/8/2021;14:20:11.920; 1.4381E-07
4/8/2021;14:20:11.923; 1.441E-07
4/8/2021;14:20:11.926; 1.4411E-07
4/8/2021;14:20:11.928; 1.4435E-07
4/8/2021;14:20:11.931; 1.448E-07
4/8/2021;14:20:11.934; 1.4446E-07
4/8/2021;14:20:11.936; 1.4504E-07
4/8/2021;14:20:11.939; 1.4424E-07
4/8/2021;14:20:11.942; 1.4452E-07
4/8/2021;14:20:11.944; 1.4465E-07
4/8/2021;14:20:11.947; 1.4482E-07
4/8/2021;14:20:11.950; 1.4495E-07
4/8/2021;14:20:11.952; 1.4461E-07
4/8/2021;14:20:11.955; 1.4489E-07
4/8/2021;14:20:11.958; 1.4481E-07
4/8/2021;14:20:11.960; 1.4455E-07
4/8/2021;14:20:11.963; 1.4411E-07
4/8/2021;14:20:11.966; 1.4406E-07
4/8/2021;14:20:11.969; 1.4457E-07
4/8/2021;14:20:11.972; 1.4406E-07
4/8/2021;14:20:11.974; 1.4392E-07
4/8/2021;14:20:11.977; 1.4327E-07
4/8/2021;14:20:11.980; 1.4398E-07
4/8/2021;14:20:11.982; 1.4342E-07
4/8/2021;14:20:11.985; 1.4318E-07
4/8/2021;14:20:11.988; 1.4355E-07
4/8/2021;14:20:11.990; 1.4353E-07
4/8/2021;14:20:11.993; 1.4427E-07
4/8/2021;14:20:11.996; 1.4367E-07
4/8/2021;14:20:12.004; 1.4435E-07
4/8/2021;14:20:12.009; 1.4416E-07
4/8/2021;14:20:12.015; 1.4435E-07
4/8/2021;14:20:12.017; 1.4381E-07
4/8/2021;14:20:12.020; 1.4415E-07
4/8/2021;14:20:12.023; 1.4454E-07
4/8/2021;14:20:12.025; 1.4437E-07
4/8/2021;14:20:12.028; 1.4458E-07
4/8/2021;14:20:12.031; 1.4413E-07
4/8/2021;14:20:12.033; 1.4465E-07
4/8/2021;14:20:12.036; 1.4444E-07
4/8/2021;14:20:12.039; 1.4505E-07
4/8/2021;14:20:12.041; 1.4534E-07
4/8/2021;14:20:12.045; 1.4536E-07
4/8/2021;14:20:12.048; 1.4504E-07
4/8/2021;14:20:12.051; 1.4485E-07
4/8/2021;14:20:12.053; 1.4512E-07
4/8/2021;14:20:12.056; 1.4501E-07
4/8/2021;14:20:12.059; 1.4539E-07
4/8/2021;14:20:12.061; 1.4503E-07
4/8/2021;14:20:12.064; 1.4557E-07
4/8/2021;14:20:12.067; 1.4461E-07
4/8/2021;14:20:12.069; 1.4484E-07
4/8/2021;14:20:12.072; 1.4475E-07
4/8/2021;14:20:12.075; 1.4522E-07
4/8/2021;14:20:12.077; 1.4516E-07
4/8/2021;14:20:12.080; 1.4476E-07
4/8/2021;14:20:12.083; 1.4531E-07
4/8/2021;14:20:12.085; 1.4504E-07
4/8/2021;14:20:12.088; 1.4494E-07
4/8/2021;14:20:12.091; 1.4416E-07
4/8/2021;14:20:12.097; 1.4513E-07
4/8/2021;14:20:12.100; 1.4488E-07
4/8/2021;14:20:12.102; 1.4503E-07
4/8/2021;14:20:12.105; 1.4531E-07
4/8/2021;14:20:12.108; 1.4515E-07
4/8/2021;14:20:12.110; 1.4568E-07
4/8/2021;14:20:12.113; 1.454E-07
4/8/2021;14:20:12.118; 1.4517E-07
4/8/2021;14:20:12.120; 1.4528E-07
4/8/2021;14:20:12.123; 1.4546E-07
4/8/2021;14:20:12.126; 1.4507E-07
4/8/2021;14:20:12.129; 1.452E-07
4/8/2021;14:20:12.131; 1.454E-07
4/8/2021;14:20:12.134; 1.4525E-07
4/8/2021;14:20:12.137; 1.4502E-07
4/8/2021;14:20:12.147; 1.447E-07
4/8/2021;14:20:12.151; 1.4465E-07
4/8/2021;14:20:12.157; 1.4473E-07
4/8/2021;14:20:12.160; 1.4512E-07
4/8/2021;14:20:12.162; 1.4508E-07
4/8/2021;14:20:12.165; 1.4504E-07
4/8/2021;14:20:12.168; 1.4518E-07
4/8/2021;14:20:12.170; 1.4502E-07
4/8/2021;14:20:12.173; 1.4517E-07
4/8/2021;14:20:12.176; 1.4532E-07
4/8/2021;14:20:12.178; 1.4577E-07
4/8/2021;14:20:12.181; 1.455E-07
4/8/2021;14:20:12.184; 1.4597E-07
4/8/2021;14:20:12.186; 1.4548E-07
4/8/2021;14:20:12.189; 1.4562E-07
4/8/2021;14:20:12.192; 1.4621E-07
4/8/2021;14:20:12.196; 1.4579E-07
4/8/2021;14:20:12.199; 1.4606E-07
4/8/2021;14:20:12.202; 1.4576E-07
4/8/2021;14:20:12.204; 1.4612E-07
4/8/2021;14:20:12.207; 1.4566E-07
4/8/2021;14:20:12.210; 1.4597E-07
4/8/2021;14:20:12.212; 1.4553E-07
4/8/2021;14:20:12.215; 1.4599E-07
4/8/2021;14:20:12.218; 1.4607E-07
4/8/2021;14:20:12.220; 1.455E-07
4/8/2021;14:20:12.223; 1.4594E-07
4/8/2021;14:20:12.226; 1.4571E-07
4/8/2021;14:20:12.228; 1.4579E-07
4/8/2021;14:20:12.231; 1.4545E-07
4/8/2021;14:20:12.234; 1.4578E-07
4/8/2021;14:20:12.236; 1.4539E-07
4/8/2021;14:20:12.239; 1.4531E-07
4/8/2021;14:20:12.242; 1.4486E-07
4/8/2021;14:20:12.244; 1.4465E-07
4/8/2021;14:20:12.247; 1.4513E-07
4/8/2021;14:20:12.250; 1.4472E-07
4/8/2021;14:20:12.252; 1.4526E-07
4/8/2021;14:20:12.255; 1.4534E-07
4/8/2021;14:20:12.258; 1.4568E-07
4/8/2021;14:20:12.260; 1.4552E-07
4/8/2021;14:20:12.263; 1.4571E-07
4/8/2021;14:20:12.266; 1.4619E-07
